"id","latinsknavnid","projectid","phylum","class","subclass","order","underorder","family","old_description","genus","species","species_latin","stadium","indetermined","alien","blacklist_cat","native","last_updated_by","last_updated","autorstring"
"d627ab18-2390-11e8-b8e2-001cc4ddf696",,"d627abae-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Aleocharinae","sp.","Aleocharinae sp. A","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848","A"
"d627a2da-2390-11e8-b8e2-001cc4ddf696",,"d627a37a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","sp.","Acrotona sp. A","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","A"
"d627a596-2390-11e8-b8e2-001cc4ddf696",,"d627a636-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","sp.","Acrotona sp. B","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","B"
"d627a852-2390-11e8-b8e2-001cc4ddf696",,"d627a8f2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Aleochara","cf.","Aleochara  cf. bipustulata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627b09a-2390-11e8-b8e2-001cc4ddf696",,"d627b13a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Aleocharinae","sp.","Aleocharinae sp. C","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","C"
"d627c13e-2390-11e8-b8e2-001cc4ddf696",,"d627c1de-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","(s.str.)","Atheta (s.str.) aeneicollis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627cc4c-2390-11e8-b8e2-001cc4ddf696",11669,"d627ccec-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","amicula","Atheta amicula","adult",f,f,"",t,"jens.astrom","2018-11-23 14:05:42.100826",""
"d627c990-2390-11e8-b8e2-001cc4ddf696",11646,"d627ca26-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","sordidula","Atheta sordidula","adult",f,f,"",t,"jens.astrom","2018-11-23 14:05:47.8808",""
"d627cf1c-2390-11e8-b8e2-001cc4ddf696",11678,"d627cfbc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","inquinula","Atheta inquinula","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627d4d0-2390-11e8-b8e2-001cc4ddf696",,"d627d570-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Meotica","cf.","Meotica cf. marchica","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848","marchica"
"d627d782-2390-11e8-b8e2-001cc4ddf696",,"d627d82c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Meotica","sp.","Meotica sp.","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627e556-2390-11e8-b8e2-001cc4ddf696",,"d627e5f6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","sp.2","Oxypoda sp.2","adult",t,t,"",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627c404-2390-11e8-b8e2-001cc4ddf696",,"d627c49a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","(s.str.)","Atheta (s.str.) autumnalis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627c6ca-2390-11e8-b8e2-001cc4ddf696",,"d627c76a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","(s.str.)","Atheta (s.str.) basicornis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627d1ec-2390-11e8-b8e2-001cc4ddf696",,"d627d282-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Atheta","(Philhygra)","Atheta (Philhygra) sp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627e286-2390-11e8-b8e2-001cc4ddf696",,"d627e330-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","sp.1","Oxypoda sp.1","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628e1f4-2390-11e8-b8e2-001cc4ddf696",,"d628e28a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Lepidoptera","","","orden Lepidoptera (sommerfugler)","Lepidoptera","spp.","Lepidoptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627e826-2390-11e8-b8e2-001cc4ddf696",,"d627e8bc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","sp.3","Oxypoda sp.3","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627eae2-2390-11e8-b8e2-001cc4ddf696",,"d627eb82-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","sp.4","Oxypoda sp.4","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627ef10-2390-11e8-b8e2-001cc4ddf696",,"d627efb0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","sp.5","Oxypoda sp.5","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6286e68-2390-11e8-b8e2-001cc4ddf696",,"d6286efe-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Embioptera","","","orden Embioptera (spinnfotinger)","Embioptera","spp.","Embioptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628711a-2390-11e8-b8e2-001cc4ddf696",,"d62871b0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Dermaptera","","","orden Dermaptera (saksedyr)","Dermaptera","spp.","Dermaptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62873c2-2390-11e8-b8e2-001cc4ddf696",,"d6287462-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Diptera","","","orden Diptera (tovinger)","Diptera","spp.","Diptera spp. juv.","larvae and pupae",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d628767e-2390-11e8-b8e2-001cc4ddf696",,"d6287728-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Diptera","","","orden Diptera (tovinger)","Diptera","spp.","Diptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628794e-2390-11e8-b8e2-001cc4ddf696",,"d62879ee-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Aphidoidea","","orden Hemiptera (nebbmunner), Aphidoidea (bladlus)","Aphiodoidea","spp.","Aphiodoidea spp. juv. and adult","nymph and adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv. and adult"
"d6287d18-2390-11e8-b8e2-001cc4ddf696",,"d6287db8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Coccioidea","","orden Hemiptera (nebbmunner), Coccioidea (skjoldlus)","Coccioidea","spp.","Coccioidea spp. juv. and adult","nymph and adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv. and adult"
"d6287fde-2390-11e8-b8e2-001cc4ddf696",,"d628807e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Sternorrhyncha","","orden Hemiptera (nebbmunner), Sternorrhyncha (plantelus)","Sternorrhyncha","spp.","Sternorrhyncha spp. juv.","nymph",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6289078-2390-11e8-b8e2-001cc4ddf696",,"d6289118-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Anthocoridae (nebbteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Orius","sp.","Orius sp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628933e-2390-11e8-b8e2-001cc4ddf696",,"d62893de-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","","orden Hemiptera (nebbmunner), Heteroptera (teger)","Heteroptera","spp.","Heteroptera spp. juv.","nymph",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d6289e56-2390-11e8-b8e2-001cc4ddf696",,"d6289ef6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Aucheorrhyncha","","orden Hemiptera (nebbmunner), Aucheorrhyncha (sikader)","Aucheorrhyncha","spp.","Aucheorrhyncha spp. juv.","nymph",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d628d9de-2390-11e8-b8e2-001cc4ddf696",,"d628da7e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","Parasitica","","orden Hymenoptera (veps), ""Parasitica"" (parasittiske veps)","Parasitica","spp.","Parasitica spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628dc9a-2390-11e8-b8e2-001cc4ddf696",,"d628dd30-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","Symphyta","","orden Hymenoptera (veps), Symphyta (planteveps)","Symphyta","spp.","Symphyta spp. juv.","larvae",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d628df42-2390-11e8-b8e2-001cc4ddf696",,"d628dfd8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Lepidoptera","","","orden Lepidoptera (sommerfugler)","Lepidoptera","spp.","Lepidoptera spp. juv.","larvae",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv."
"d628e4a6-2390-11e8-b8e2-001cc4ddf696",,"d628e546-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Neuroptera","","","orden Neuroptera (nettvinger)","Neuroptera","spp.","Neuroptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628e762-2390-11e8-b8e2-001cc4ddf696",,"d628e7f8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Psocoptera","","","orden Psocoptera (støvlus)","Psocoptera","spp.","Psocoptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628ea0a-2390-11e8-b8e2-001cc4ddf696",,"d628eaaa-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Phthiraptera","Ischnocera","","orden Phthiraptera (lus), Ischnocera","Ischnocera","spp.","Ischnocera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628ecbc-2390-11e8-b8e2-001cc4ddf696",,"d628ed5c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Thysanoptera","","","orden Thysanoptera (trips)","Thysanoptera","spp.","Thysanoptera spp. juv and adult","nymph and adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","juv and adult"
"d628ef6e-2390-11e8-b8e2-001cc4ddf696",,"d628f004-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Thysanoptera","","","orden Thysanoptera (trips)","Thysanoptera","spp.","Thysanoptera spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628f220-2390-11e8-b8e2-001cc4ddf696",,"d628f2c0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Zygentoma","","","orden Zygentoma (børstehaler)","cf.","Lepisma","cf. Lepisma saccharina (sølvkre)","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006","(sølvkre)"
"d628fa72-2390-11e8-b8e2-001cc4ddf696",,"d628fb08-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Symphyta","","Symphyla","","","klasse Symphyla (dvergfotinger)","Symphyla","spp.","Symphyla spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628fd1a-2390-11e8-b8e2-001cc4ddf696",,"d628fdb0-2390-11e8-b8e2-001cc4ddf696","Mollusca","Gastropoda","","Gastropoda","","","klasse Gastropoda (snegler)","Gastropoda","spp.","Gastropoda spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628ffb8-2390-11e8-b8e2-001cc4ddf696",,"d629004e-2390-11e8-b8e2-001cc4ddf696","Nematoda","","","Nematoda","","","Nematoda (rundormer)","Nematoda","spp.","Nematoda spp.","adult",f,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d629026a-2390-11e8-b8e2-001cc4ddf696",,"d6290300-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Diplopada","","","","","klasse Diplopoda (tusenbein)","Diplopoda","spp.","Diplopoda spp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6290512-2390-11e8-b8e2-001cc4ddf696",,"d62905b2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Chilopoda","","","","","klasse Chilopoda (skolopendere)","Chilopoda","spp.","Chilopoda spp.","adult",t,f,"",f,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628a658-2390-11e8-b8e2-001cc4ddf696",,"d628a6f8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Hypoponera","cf.","Hypoponera cf. eduardi","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6283b8c-2390-11e8-b8e2-001cc4ddf696",,"d6283c22-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Erotylidae (kjukebiller)","orden Coleoptera (biller)","Toramus","cf.","Toramus cf. pulchellus","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848","pulchellus"
"d6283e34-2390-11e8-b8e2-001cc4ddf696",169742,"d6283eca-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Endomychidae (soppmarihøner)","orden Coleoptera (biller)","Holoparamecus","niger","Holoparamecus niger","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848","niger"
"d628cee4-2390-11e8-b8e2-001cc4ddf696",144842,"d628cf7a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Tapinoma","magnum","Tapinoma magnum","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628d18c-2390-11e8-b8e2-001cc4ddf696",128815,"d628d22c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Temnothorax","nylanderi","Temnothorax nylanderi","adult",f,f,"",t,"jens.astrom","2018-11-17 13:57:37.030617","(skogdvergmaur)"
"d628d448-2390-11e8-b8e2-001cc4ddf696",119161,"d628d4de-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Tetramorium","caespitum","Tetramorium caespitum","adult",f,f,"",t,"jens.astrom","2018-11-17 13:57:38.982628","(mørk sandmaur)"
"d628f7b6-2390-11e8-b8e2-001cc4ddf696",48339,"d628f856-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Diplopada","","Diplopoda","","Polyxenidae","klasse Diplopoda (tusenbein)","Polyxenus","lagurus","Polyxenus lagurus","adult",f,f,"",f,"jens.astrom","2018-11-17 13:57:41.728658","(børstetusenbein)"
"d628baee-2390-11e8-b8e2-001cc4ddf696",156978,"d628bb84-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Pheidole","pallidula","Pheidole pallidula","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628c6ba-2390-11e8-b8e2-001cc4ddf696",169230,"d628c750-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Ponera","testacea","Ponera testacea","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628c976-2390-11e8-b8e2-001cc4ddf696",169218,"d628ca16-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Solenopsis","fugax","Solenopsis fugax","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628cc32-2390-11e8-b8e2-001cc4ddf696",169217,"d628ccc8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Strumigenys","membranifera","Strumigenys membranifera","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628d6fa-2390-11e8-b8e2-001cc4ddf696",152653,"d628d79a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hymenoptera","","Formicidae (maur)","orden Hymenoptera (veps)","Tetramorium","semilaeve","Tetramorium semilaeve","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
